,date,TICKER,PRC,RET,SHROUT
1157,03/08/2001,AAPL,19.5,-0.016145,350812.0
1158,06/08/2001,AAPL,19.13,-0.018974,350812.0
1159,07/08/2001,AAPL,19.25,0.006273,350812.0
1160,08/08/2001,AAPL,18.9,-0.018182,350812.0
1161,09/08/2001,AAPL,19.05,0.007936,350812.0
1162,10/08/2001,AAPL,19.02,-0.001575,350812.0
1163,13/08/2001,AAPL,19.09,0.003680,350812.0
1164,14/08/2001,AAPL,18.73,-0.018858,350812.0
1165,15/08/2001,AAPL,18.44,-0.015483,350812.0
1166,16/08/2001,AAPL,18.65,0.011388,350812.0
1167,17/08/2001,AAPL,18.07,-0.031099,350812.0
1168,20/08/2001,AAPL,18.12,0.002767,350812.0
1169,21/08/2001,AAPL,17.92,-0.011038,350812.0
1170,22/08/2001,AAPL,18.21,0.016183,350812.0
1171,23/08/2001,AAPL,17.81,-0.021966,350812.0
1172,24/08/2001,AAPL,18.57,0.042673,350812.0
1173,27/08/2001,AAPL,18.92,0.018848,350812.0
1174,28/08/2001,AAPL,18.4,-0.027484,350812.0
1175,29/08/2001,AAPL,17.83,-0.030978,350812.0
1176,30/08/2001,AAPL,17.83,0.000000,350812.0
1177,31/08/2001,AAPL,18.55,0.040381,350812.0
1178,04/09/2001,AAPL,18.25,-0.016172,350812.0
1179,05/09/2001,AAPL,18.55,0.016438,350812.0
1180,06/09/2001,AAPL,17.72,-0.044744,350812.0
1181,07/09/2001,AAPL,17.28,-0.024831,350812.0
1182,10/09/2001,AAPL,17.37,0.005208,350812.0
1183,17/09/2001,AAPL,16.99,-0.021877,350812.0
1184,18/09/2001,AAPL,16.28,-0.041789,350812.0
1185,19/09/2001,AAPL,17.02,0.045455,350812.0
1186,20/09/2001,AAPL,15.68,-0.078731,350812.0
1187,21/09/2001,AAPL,15.73,0.003189,350812.0
1188,24/09/2001,AAPL,16.45,0.045772,350812.0
1189,25/09/2001,AAPL,15.54,-0.055319,350812.0
1190,26/09/2001,AAPL,15.15,-0.025097,350812.0
1191,27/09/2001,AAPL,15.51,0.023762,350812.0
1192,28/09/2001,AAPL,15.51,0.000000,350922.0
1193,01/10/2001,AAPL,15.54,0.001934,350922.0
1194,02/10/2001,AAPL,15.05,-0.031532,350922.0
1195,03/10/2001,AAPL,14.98,-0.004651,350922.0
1196,04/10/2001,AAPL,15.88,0.060080,350922.0
1197,05/10/2001,AAPL,16.14,0.016373,350922.0
1198,08/10/2001,AAPL,16.2,0.003718,350922.0
1199,09/10/2001,AAPL,16.0,-0.012346,350922.0
1200,10/10/2001,AAPL,16.82,0.051250,350922.0
1201,11/10/2001,AAPL,17.74,0.054697,350922.0
1202,12/10/2001,AAPL,18.01,0.015220,350922.0
1203,15/10/2001,AAPL,17.99,-0.001111,350922.0
1204,16/10/2001,AAPL,18.01,0.001112,350922.0
1205,17/10/2001,AAPL,16.99,-0.056635,350922.0
1206,18/10/2001,AAPL,18.0,0.059447,350922.0
1207,19/10/2001,AAPL,18.3,0.016667,350922.0
1208,22/10/2001,AAPL,19.02,0.039344,350922.0
1209,23/10/2001,AAPL,18.14,-0.046267,350922.0
1210,24/10/2001,AAPL,18.95,0.044653,350922.0
1211,25/10/2001,AAPL,19.19,0.012665,350922.0
1212,26/10/2001,AAPL,18.67,-0.027097,350922.0
1213,29/10/2001,AAPL,17.63,-0.055704,350922.0
1214,30/10/2001,AAPL,17.6,-0.001702,350922.0
1215,31/10/2001,AAPL,17.56,-0.002273,351116.0
1216,01/11/2001,AAPL,18.59,0.058656,351116.0
1217,02/11/2001,AAPL,18.57,-0.001076,351116.0
1218,05/11/2001,AAPL,19.07,0.026925,351116.0
1219,06/11/2001,AAPL,19.57,0.026219,351116.0
1220,07/11/2001,AAPL,19.59,0.001022,351116.0
1221,08/11/2001,AAPL,18.71,-0.044921,351116.0
1222,09/11/2001,AAPL,18.71,0.000000,351116.0
1223,12/11/2001,AAPL,18.75,0.002138,351116.0
1224,13/11/2001,AAPL,19.37,0.033067,351116.0
1225,14/11/2001,AAPL,19.61,0.012390,351116.0
1226,15/11/2001,AAPL,19.45,-0.008159,351116.0
1227,16/11/2001,AAPL,18.97,-0.024679,351116.0
1228,19/11/2001,AAPL,20.0,0.054296,351116.0
1229,20/11/2001,AAPL,19.53,-0.023500,351116.0
1230,21/11/2001,AAPL,19.68,0.007680,351116.0
1231,23/11/2001,AAPL,19.84,0.008130,351116.0
1232,26/11/2001,AAPL,21.37,0.077117,351116.0
1233,27/11/2001,AAPL,21.0,-0.017314,351116.0
1234,28/11/2001,AAPL,20.53,-0.022381,351116.0
1235,29/11/2001,AAPL,20.42,-0.005358,351116.0
1236,30/11/2001,AAPL,21.3,0.043095,351116.0
1237,03/12/2001,AAPL,21.05,-0.011737,351116.0
1238,04/12/2001,AAPL,22.4,0.064133,351116.0
1239,05/12/2001,AAPL,23.76,0.060714,351116.0
1240,06/12/2001,AAPL,22.78,-0.041246,351116.0
1241,07/12/2001,AAPL,22.54,-0.010536,351723.0
1242,10/12/2001,AAPL,22.54,0.000000,351723.0
1243,11/12/2001,AAPL,21.78,-0.033718,351723.0
1244,12/12/2001,AAPL,21.49,-0.013315,351723.0
1245,13/12/2001,AAPL,21.0,-0.022801,351723.0
1246,14/12/2001,AAPL,20.39,-0.029048,351723.0
1247,17/12/2001,AAPL,20.62,0.011280,351723.0
1248,18/12/2001,AAPL,21.01,0.018914,351723.0
1249,19/12/2001,AAPL,21.62,0.029034,351723.0
1250,20/12/2001,AAPL,20.67,-0.043941,351723.0
1251,21/12/2001,AAPL,21.0,0.015965,351723.0
1252,24/12/2001,AAPL,21.36,0.017143,351723.0
1253,26/12/2001,AAPL,21.49,0.006086,351723.0
1254,27/12/2001,AAPL,22.07,0.026989,351723.0
1255,28/12/2001,AAPL,22.43,0.016312,352459.0
1256,31/12/2001,AAPL,21.9,-0.023629,352459.0
1257,02/01/2002,AAPL,23.3,0.063927,352459.0
1258,03/01/2002,AAPL,23.58,0.012017,352459.0
1259,04/01/2002,AAPL,23.69,0.004665,352459.0
1260,07/01/2002,AAPL,22.9,-0.033347,352459.0
1261,08/01/2002,AAPL,22.61,-0.012664,352459.0
1262,09/01/2002,AAPL,21.65,-0.042459,352459.0
1263,10/01/2002,AAPL,21.23,-0.019400,352459.0
1264,11/01/2002,AAPL,21.05,-0.008479,352459.0
1265,14/01/2002,AAPL,21.15,0.004751,352459.0
1266,15/01/2002,AAPL,21.7,0.026005,352459.0
1267,16/01/2002,AAPL,20.78,-0.042396,352459.0
1268,17/01/2002,AAPL,22.48,0.081809,352459.0
1269,18/01/2002,AAPL,22.17,-0.013790,352459.0
1270,22/01/2002,AAPL,21.82,-0.015787,352459.0
1271,23/01/2002,AAPL,23.02,0.054995,352459.0
1272,24/01/2002,AAPL,23.21,0.008254,352459.0
1273,25/01/2002,AAPL,23.25,0.001723,352459.0
1274,28/01/2002,AAPL,23.27,0.000860,352459.0
1275,29/01/2002,AAPL,23.07,-0.008595,352459.0
1276,30/01/2002,AAPL,24.09,0.044213,352459.0
1277,31/01/2002,AAPL,24.72,0.026152,353250.0
1278,01/02/2002,AAPL,24.41,-0.012540,353383.0
1279,04/02/2002,AAPL,25.35,0.038509,353383.0
1280,05/02/2002,AAPL,25.45,0.003945,353383.0
1281,06/02/2002,AAPL,24.67,-0.030648,353383.0
1282,07/02/2002,AAPL,24.3,-0.014998,353383.0
1283,08/02/2002,AAPL,24.03,-0.011111,353383.0
1284,11/02/2002,AAPL,24.98,0.039534,353383.0
1285,12/02/2002,AAPL,24.71,-0.010809,353383.0
1286,13/02/2002,AAPL,25.01,0.012141,353383.0
1287,14/02/2002,AAPL,24.6,-0.016393,353383.0
1288,15/02/2002,AAPL,23.9,-0.028455,353383.0
1289,19/02/2002,AAPL,22.62,-0.053556,353383.0
1290,20/02/2002,AAPL,23.13,0.022546,353383.0
1291,21/02/2002,AAPL,21.5,-0.070471,353383.0
1292,22/02/2002,AAPL,22.74,0.057674,353383.0
1293,25/02/2002,AAPL,23.81,0.047054,353383.0
1294,26/02/2002,AAPL,23.67,-0.005880,353383.0
1295,27/02/2002,AAPL,21.96,-0.072243,353383.0
1296,28/02/2002,AAPL,21.7,-0.011840,353383.0
1297,01/03/2002,AAPL,23.45,0.080645,353383.0
1298,04/03/2002,AAPL,24.29,0.035821,353383.0
1299,05/03/2002,AAPL,23.53,-0.031289,353383.0
1300,06/03/2002,AAPL,24.07,0.022949,353383.0
1301,07/03/2002,AAPL,24.38,0.012879,353383.0
1302,08/03/2002,AAPL,24.66,0.011485,353383.0
1303,11/03/2002,AAPL,25.06,0.016221,353383.0
1304,12/03/2002,AAPL,24.72,-0.013567,353383.0
1305,13/03/2002,AAPL,24.49,-0.009304,353383.0
1306,14/03/2002,AAPL,24.43,-0.002450,353383.0
1307,15/03/2002,AAPL,24.95,0.021285,353383.0
1308,18/03/2002,AAPL,24.74,-0.008417,353383.0
1309,19/03/2002,AAPL,24.85,0.004446,353383.0
1310,20/03/2002,AAPL,24.92,0.002817,353383.0
1311,21/03/2002,AAPL,24.27,-0.026083,353383.0
1312,22/03/2002,AAPL,24.09,-0.007417,353383.0
1313,25/03/2002,AAPL,23.35,-0.030718,353383.0
1314,26/03/2002,AAPL,23.46,0.004711,353383.0
1315,27/03/2002,AAPL,23.47,0.000426,353383.0
1316,28/03/2002,AAPL,23.67,0.008522,354085.0
1317,01/04/2002,AAPL,24.46,0.033376,354085.0
1318,02/04/2002,AAPL,24.07,-0.015944,354085.0
1319,03/04/2002,AAPL,23.75,-0.013295,354085.0
1320,04/04/2002,AAPL,24.9,0.048421,354085.0
1321,05/04/2002,AAPL,24.74,-0.006426,354085.0
1322,08/04/2002,AAPL,24.56,-0.007276,354085.0
1323,09/04/2002,AAPL,24.1,-0.018730,354085.0
1324,10/04/2002,AAPL,24.66,0.023236,354085.0
1325,11/04/2002,AAPL,24.86,0.008110,354085.0
1326,12/04/2002,AAPL,25.06,0.008045,354085.0
1327,15/04/2002,AAPL,25.0,-0.002394,354085.0
1328,16/04/2002,AAPL,25.74,0.029600,354085.0
1329,17/04/2002,AAPL,26.11,0.014375,354085.0
1330,18/04/2002,AAPL,25.41,-0.026810,354085.0
1331,19/04/2002,AAPL,24.98,-0.016922,354085.0
1332,22/04/2002,AAPL,24.53,-0.018014,354085.0
1333,23/04/2002,AAPL,24.25,-0.011415,354085.0
1334,24/04/2002,AAPL,23.77,-0.019794,354085.0
1335,25/04/2002,AAPL,24.12,0.014724,354085.0
1336,26/04/2002,AAPL,23.01,-0.046020,354085.0
1337,29/04/2002,AAPL,23.96,0.041286,354085.0
1338,30/04/2002,AAPL,24.27,0.012938,354085.0
1339,01/05/2002,AAPL,23.98,-0.011949,354085.0
1340,02/05/2002,AAPL,23.69,-0.012093,354085.0
1341,03/05/2002,AAPL,23.51,-0.007598,355700.0
1342,06/05/2002,AAPL,22.65,-0.036580,355700.0
1343,07/05/2002,AAPL,22.47,-0.007947,355700.0
1344,08/05/2002,AAPL,24.37,0.084557,355700.0
1345,09/05/2002,AAPL,24.19,-0.007386,355700.0
1346,10/05/2002,AAPL,23.32,-0.035965,355700.0
1347,13/05/2002,AAPL,23.94,0.026587,355700.0
1348,14/05/2002,AAPL,25.61,0.069758,355700.0
1349,15/05/2002,AAPL,25.28,-0.012886,355700.0
1350,16/05/2002,AAPL,25.21,-0.002769,355700.0
1351,17/05/2002,AAPL,25.01,-0.007933,355700.0
1352,20/05/2002,AAPL,24.74,-0.010796,355700.0
1353,21/05/2002,AAPL,23.46,-0.051738,355700.0
1354,22/05/2002,AAPL,24.32,0.036658,355700.0
1355,23/05/2002,AAPL,25.18,0.035362,355700.0
1356,24/05/2002,AAPL,24.15,-0.040906,355700.0
1357,28/05/2002,AAPL,23.98,-0.007039,355700.0
1358,29/05/2002,AAPL,23.98,0.000000,355700.0
1359,30/05/2002,AAPL,24.2,0.009174,355700.0
1360,31/05/2002,AAPL,23.3,-0.037190,355700.0
1361,03/06/2002,AAPL,22.91,-0.016738,355700.0
1362,04/06/2002,AAPL,22.78,-0.005674,355700.0
1363,05/06/2002,AAPL,22.72,-0.002634,355700.0
1364,06/06/2002,AAPL,22.16,-0.024648,355700.0
1365,07/06/2002,AAPL,21.4,-0.034296,355700.0
1366,10/06/2002,AAPL,21.48,0.003738,355700.0
1367,11/06/2002,AAPL,20.46,-0.047486,355700.0
1368,12/06/2002,AAPL,20.09,-0.018084,355700.0
1369,13/06/2002,AAPL,19.54,-0.027377,355700.0
1370,14/06/2002,AAPL,20.1,0.028659,355700.0
1371,17/06/2002,AAPL,20.54,0.021891,355700.0
1372,18/06/2002,AAPL,20.15,-0.018987,355700.0
1373,19/06/2002,AAPL,17.12,-0.150372,355700.0
1374,20/06/2002,AAPL,17.11,-0.000584,355700.0
1375,21/06/2002,AAPL,16.85,-0.015196,355700.0
1376,24/06/2002,AAPL,17.27,0.024926,355700.0
1377,25/06/2002,AAPL,17.14,-0.007528,355700.0
1378,26/06/2002,AAPL,16.55,-0.034422,355700.0
1379,27/06/2002,AAPL,17.06,0.030816,355700.0
1380,28/06/2002,AAPL,17.72,0.038687,358855.0
1381,01/07/2002,AAPL,17.06,-0.037246,358855.0
1382,02/07/2002,AAPL,16.94,-0.007034,358855.0
1383,03/07/2002,AAPL,17.55,0.036009,358855.0
1384,05/07/2002,AAPL,18.74,0.067806,358855.0
1385,08/07/2002,AAPL,18.01,-0.038954,358855.0
1386,09/07/2002,AAPL,17.53,-0.026652,358855.0
1387,10/07/2002,AAPL,17.32,-0.011980,358855.0
1388,11/07/2002,AAPL,18.3,0.056582,358855.0
1389,12/07/2002,AAPL,17.5,-0.043716,358855.0
1390,15/07/2002,AAPL,18.23,0.041714,358855.0
1391,16/07/2002,AAPL,17.86,-0.020296,358855.0
1392,17/07/2002,AAPL,15.63,-0.124860,358855.0
1393,18/07/2002,AAPL,14.99,-0.040947,358855.0
1394,19/07/2002,AAPL,14.96,-0.002001,358855.0
1395,22/07/2002,AAPL,14.92,-0.002674,358855.0
1396,23/07/2002,AAPL,14.47,-0.030161,358855.0
1397,24/07/2002,AAPL,15.2,0.050449,358855.0
1398,25/07/2002,AAPL,14.36,-0.055263,358855.0
1399,26/07/2002,AAPL,14.34,-0.001393,358886.0
1400,29/07/2002,AAPL,15.02,0.047420,358886.0
1401,30/07/2002,AAPL,15.43,0.027297,358886.0
1402,31/07/2002,AAPL,15.26,-0.011018,358886.0
1403,01/08/2002,AAPL,14.8,-0.030144,358886.0
1404,02/08/2002,AAPL,14.45,-0.023649,358886.0
1405,05/08/2002,AAPL,13.99,-0.031834,358886.0
1406,06/08/2002,AAPL,14.74,0.053610,358886.0
1407,07/08/2002,AAPL,15.032,0.019810,358886.0
1408,08/08/2002,AAPL,15.3,0.017829,358886.0
1409,09/08/2002,AAPL,15.0,-0.019608,358886.0
1410,12/08/2002,AAPL,14.99,-0.000667,358886.0
1411,13/08/2002,AAPL,14.59,-0.026684,358886.0
1412,14/08/2002,AAPL,15.17,0.039753,358886.0
1413,15/08/2002,AAPL,15.61,0.029005,358886.0
1414,16/08/2002,AAPL,15.81,0.012812,358886.0
1415,19/08/2002,AAPL,15.98,0.010753,358886.0
1416,20/08/2002,AAPL,15.91,-0.004380,358886.0
1417,21/08/2002,AAPL,16.12,0.013199,358886.0
1418,22/08/2002,AAPL,15.97,-0.009305,358886.0
1419,23/08/2002,AAPL,15.73,-0.015028,358886.0
1420,26/08/2002,AAPL,15.53,-0.012715,358886.0
1421,27/08/2002,AAPL,14.85,-0.043786,358886.0
1422,28/08/2002,AAPL,14.7,-0.010101,358886.0
1423,29/08/2002,AAPL,14.7,0.000000,358886.0
1424,30/08/2002,AAPL,14.75,0.003401,358886.0
1425,03/09/2002,AAPL,14.05,-0.047458,358886.0
1426,04/09/2002,AAPL,14.48,0.030605,358886.0
1427,05/09/2002,AAPL,14.18,-0.020718,358886.0
1428,06/09/2002,AAPL,14.38,0.014104,358886.0
1429,09/09/2002,AAPL,14.37,-0.000695,358886.0
1430,10/09/2002,AAPL,14.33,-0.002784,358886.0
1431,11/09/2002,AAPL,14.29,-0.002791,358886.0
1432,12/09/2002,AAPL,14.14,-0.010497,358886.0
1433,13/09/2002,AAPL,14.17,0.002122,358886.0
1434,16/09/2002,AAPL,14.5,0.023289,358886.0
1435,17/09/2002,AAPL,14.8,0.020690,358886.0
1436,18/09/2002,AAPL,15.02,0.014865,358886.0
1437,19/09/2002,AAPL,14.58,-0.029294,358886.0
1438,20/09/2002,AAPL,14.87,0.019890,358886.0
1439,23/09/2002,AAPL,14.85,-0.001345,358886.0
1440,24/09/2002,AAPL,14.64,-0.014141,358886.0
1441,25/09/2002,AAPL,14.93,0.019809,358886.0
1442,26/09/2002,AAPL,14.7,-0.015405,358886.0
1443,27/09/2002,AAPL,14.72,0.001361,358959.0
1444,30/09/2002,AAPL,14.5,-0.014946,358959.0
1445,01/10/2002,AAPL,14.51,0.000690,358959.0
1446,02/10/2002,AAPL,14.17,-0.023432,358959.0
1447,03/10/2002,AAPL,14.3,0.009174,358959.0
1448,04/10/2002,AAPL,14.03,-0.018881,358959.0
1449,07/10/2002,AAPL,13.77,-0.018532,358959.0
1450,08/10/2002,AAPL,13.688,-0.005955,358959.0
1451,09/10/2002,AAPL,13.599,-0.006502,358959.0
1452,10/10/2002,AAPL,14.119,0.038238,358959.0
1453,11/10/2002,AAPL,14.51,0.027693,358959.0
1454,14/10/2002,AAPL,14.77,0.017919,358959.0
1455,15/10/2002,AAPL,15.16,0.026405,358959.0
1456,16/10/2002,AAPL,14.56,-0.039578,358959.0
1457,17/10/2002,AAPL,14.11,-0.030907,358959.0
1458,18/10/2002,AAPL,14.34,0.016301,358959.0
1459,21/10/2002,AAPL,14.56,0.015342,358959.0
1460,22/10/2002,AAPL,14.7,0.009615,358959.0
1461,23/10/2002,AAPL,14.88,0.012245,358959.0
1462,24/10/2002,AAPL,14.69,-0.012769,358959.0
1463,25/10/2002,AAPL,15.42,0.049694,358959.0
1464,28/10/2002,AAPL,15.61,0.012322,358959.0
1465,29/10/2002,AAPL,15.44,-0.010890,358959.0
1466,30/10/2002,AAPL,15.98,0.034974,358959.0
1467,31/10/2002,AAPL,16.07,0.005632,359008.0
1468,01/11/2002,AAPL,16.36,0.018046,359008.0
1469,04/11/2002,AAPL,16.89,0.032396,359008.0
1470,05/11/2002,AAPL,16.9,0.000592,359008.0
1471,06/11/2002,AAPL,17.22,0.018935,359008.0
1472,07/11/2002,AAPL,16.0,-0.070848,359008.0
1473,08/11/2002,AAPL,15.84,-0.010000,359008.0
1474,11/11/2002,AAPL,15.16,-0.042929,359008.0
1475,12/11/2002,AAPL,15.64,0.031662,359008.0
1476,13/11/2002,AAPL,15.59,-0.003197,359008.0
1477,14/11/2002,AAPL,16.3,0.045542,359008.0
1478,15/11/2002,AAPL,15.95,-0.021472,359008.0
1479,18/11/2002,AAPL,15.65,-0.018809,359008.0
1480,19/11/2002,AAPL,15.27,-0.024281,359008.0
1481,20/11/2002,AAPL,15.53,0.017027,359008.0
1482,21/11/2002,AAPL,16.35,0.052801,359008.0
1483,22/11/2002,AAPL,16.01,-0.020795,359008.0
1484,25/11/2002,AAPL,15.97,-0.002498,359008.0
1485,26/11/2002,AAPL,15.41,-0.035066,359008.0
1486,27/11/2002,AAPL,15.72,0.020117,359008.0
1487,29/11/2002,AAPL,15.5,-0.013995,359008.0
1488,02/12/2002,AAPL,15.18,-0.020645,359008.0
1489,03/12/2002,AAPL,15.16,-0.001318,359008.0
1490,04/12/2002,AAPL,14.97,-0.012533,359008.0
1491,05/12/2002,AAPL,14.63,-0.022712,359008.0
1492,06/12/2002,AAPL,14.95,0.021873,359136.0
1493,09/12/2002,AAPL,14.75,-0.013378,359136.0
1494,10/12/2002,AAPL,15.28,0.035932,359136.0
1495,11/12/2002,AAPL,15.49,0.013743,359136.0
1496,12/12/2002,AAPL,15.19,-0.019367,359136.0
1497,13/12/2002,AAPL,14.79,-0.026333,359136.0
1498,16/12/2002,AAPL,14.85,0.004057,359136.0
1499,17/12/2002,AAPL,15.08,0.015488,359136.0
1500,18/12/2002,AAPL,14.57,-0.033820,359136.0
1501,19/12/2002,AAPL,14.2,-0.025395,359136.0
1502,20/12/2002,AAPL,14.14,-0.004225,359136.0
1503,23/12/2002,AAPL,14.49,0.024752,359136.0
1504,24/12/2002,AAPL,14.36,-0.008972,359136.0
1505,26/12/2002,AAPL,14.4,0.002786,359136.0
1506,27/12/2002,AAPL,14.06,-0.023611,360257.0
1507,30/12/2002,AAPL,14.07,0.000711,360257.0
1508,31/12/2002,AAPL,14.33,0.018479,360257.0
1509,02/01/2003,AAPL,14.8,0.032798,360257.0
1510,03/01/2003,AAPL,14.9,0.006757,360257.0
1511,06/01/2003,AAPL,14.9,0.000000,360257.0
1512,07/01/2003,AAPL,14.85,-0.003356,360257.0
1513,08/01/2003,AAPL,14.55,-0.020202,360257.0
1514,09/01/2003,AAPL,14.68,0.008935,360257.0
1515,10/01/2003,AAPL,14.72,0.002725,360257.0
1516,13/01/2003,AAPL,14.63,-0.006114,360257.0
1517,14/01/2003,AAPL,14.61,-0.001367,360257.0
1518,15/01/2003,AAPL,14.43,-0.012320,360257.0
1519,16/01/2003,AAPL,14.62,0.013167,360257.0
1520,17/01/2003,AAPL,14.1,-0.035568,360257.0
1521,21/01/2003,AAPL,14.02,-0.005674,360257.0
1522,22/01/2003,AAPL,13.88,-0.009986,360257.0
1523,23/01/2003,AAPL,14.17,0.020893,360257.0
1524,24/01/2003,AAPL,13.8,-0.026111,360257.0
1525,27/01/2003,AAPL,14.13,0.023913,360257.0
1526,28/01/2003,AAPL,14.58,0.031847,360257.0
1527,29/01/2003,AAPL,14.93,0.024006,360257.0
1528,30/01/2003,AAPL,14.32,-0.040857,360257.0
1529,31/01/2003,AAPL,14.36,0.002793,360479.0
1530,03/02/2003,AAPL,14.66,0.020891,360479.0
1531,04/02/2003,AAPL,14.6,-0.004093,360479.0
1532,05/02/2003,AAPL,14.45,-0.010274,360479.0
1533,06/02/2003,AAPL,14.43,-0.001384,360479.0
1534,07/02/2003,AAPL,14.15,-0.019404,360479.0
1535,10/02/2003,AAPL,14.35,0.014134,360479.0
1536,11/02/2003,AAPL,14.35,0.000000,360479.0
1537,12/02/2003,AAPL,14.39,0.002787,360479.0
1538,13/02/2003,AAPL,14.54,0.010424,360479.0
1539,14/02/2003,AAPL,14.67,0.008941,360479.0
1540,18/02/2003,AAPL,15.27,0.040900,360479.0
1541,19/02/2003,AAPL,14.85,-0.027505,360479.0
1542,20/02/2003,AAPL,14.77,-0.005387,360479.0
1543,21/02/2003,AAPL,15.0,0.015572,360479.0
1544,24/02/2003,AAPL,14.74,-0.017333,360479.0
1545,25/02/2003,AAPL,15.02,0.018996,360479.0
1546,26/02/2003,AAPL,14.5,-0.034621,360479.0
1547,27/02/2003,AAPL,14.86,0.024828,360479.0
1548,28/02/2003,AAPL,15.01,0.010094,360479.0
1549,03/03/2003,AAPL,14.65,-0.023984,360479.0
1550,04/03/2003,AAPL,14.56,-0.006143,360479.0
1551,05/03/2003,AAPL,14.62,0.004121,360479.0
1552,06/03/2003,AAPL,14.56,-0.004104,360479.0
1553,07/03/2003,AAPL,14.53,-0.002060,360479.0
1554,10/03/2003,AAPL,14.37,-0.011012,360479.0
1555,11/03/2003,AAPL,14.23,-0.009743,360479.0
1556,12/03/2003,AAPL,14.22,-0.000703,360479.0
1557,13/03/2003,AAPL,14.72,0.035162,360479.0
1558,14/03/2003,AAPL,14.78,0.004076,360479.0
1559,17/03/2003,AAPL,15.01,0.015562,360479.0
1560,18/03/2003,AAPL,15.0,-0.000666,360479.0
1561,19/03/2003,AAPL,14.95,-0.003333,360479.0
1562,20/03/2003,AAPL,14.91,-0.002676,360479.0
1563,21/03/2003,AAPL,15.0,0.006036,360479.0
1564,24/03/2003,AAPL,14.37,-0.042000,360479.0
1565,25/03/2003,AAPL,14.55,0.012526,360479.0
1566,26/03/2003,AAPL,14.41,-0.009622,360479.0
1567,27/03/2003,AAPL,14.49,0.005552,360479.0
1568,28/03/2003,AAPL,14.57,0.005521,365545.0
1569,31/03/2003,AAPL,14.14,-0.029513,365545.0
1570,01/04/2003,AAPL,14.16,0.001414,365545.0
1571,02/04/2003,AAPL,14.6,0.031073,365545.0
1572,03/04/2003,AAPL,14.46,-0.009589,365545.0
1573,04/04/2003,AAPL,14.41,-0.003458,365545.0
1574,07/04/2003,AAPL,14.49,0.005552,365545.0
1575,08/04/2003,AAPL,14.45,-0.002761,365545.0
1576,09/04/2003,AAPL,14.19,-0.017993,365545.0
1577,10/04/2003,AAPL,14.37,0.012685,365545.0
1578,11/04/2003,AAPL,13.2,-0.081420,365545.0
1579,14/04/2003,AAPL,13.58,0.028788,365545.0
1580,15/04/2003,AAPL,13.39,-0.013991,365545.0
1581,16/04/2003,AAPL,13.24,-0.011202,365545.0
1582,17/04/2003,AAPL,13.12,-0.009063,365545.0
1583,21/04/2003,AAPL,13.14,0.001524,365545.0
1584,22/04/2003,AAPL,13.51,0.028158,365545.0
1585,23/04/2003,AAPL,13.58,0.005181,365545.0
1586,24/04/2003,AAPL,13.44,-0.010309,365545.0
1587,25/04/2003,AAPL,13.35,-0.006696,365545.0
1588,28/04/2003,AAPL,13.86,0.038202,365545.0
1589,29/04/2003,AAPL,14.06,0.014430,365545.0
1590,30/04/2003,AAPL,14.22,0.011380,365545.0
1591,01/05/2003,AAPL,14.36,0.009845,365545.0
1592,02/05/2003,AAPL,14.45,0.006267,365611.0
1593,05/05/2003,AAPL,16.09,0.113495,365611.0
1594,06/05/2003,AAPL,17.5,0.087632,365611.0
1595,07/05/2003,AAPL,17.65,0.008571,365611.0
1596,08/05/2003,AAPL,18.0,0.019830,365611.0
1597,09/05/2003,AAPL,18.3,0.016667,365611.0
1598,12/05/2003,AAPL,18.56,0.014208,365611.0
1599,13/05/2003,AAPL,18.67,0.005927,365611.0
1600,14/05/2003,AAPL,18.55,-0.006427,365611.0
1601,15/05/2003,AAPL,18.73,0.009704,365611.0
1602,16/05/2003,AAPL,18.8,0.003737,365611.0
1603,19/05/2003,AAPL,18.1,-0.037234,365611.0
1604,20/05/2003,AAPL,17.79,-0.017127,365611.0
1605,21/05/2003,AAPL,17.85,0.003373,365611.0
1606,22/05/2003,AAPL,18.24,0.021849,365611.0
1607,23/05/2003,AAPL,18.32,0.004386,365611.0
1608,27/05/2003,AAPL,18.88,0.030568,365611.0
1609,28/05/2003,AAPL,18.28,-0.031780,365611.0
1610,29/05/2003,AAPL,18.1,-0.009847,365611.0
1611,30/05/2003,AAPL,17.95,-0.008287,365611.0
1612,02/06/2003,AAPL,17.45,-0.027855,365611.0
1613,03/06/2003,AAPL,17.31,-0.008023,365611.0
1614,04/06/2003,AAPL,17.6,0.016753,365611.0
1615,05/06/2003,AAPL,17.64,0.002273,365611.0
1616,06/06/2003,AAPL,17.15,-0.027778,365611.0
1617,09/06/2003,AAPL,16.79,-0.020991,365611.0
1618,10/06/2003,AAPL,17.18,0.023228,365611.0
1619,11/06/2003,AAPL,17.45,0.015716,365611.0
1620,12/06/2003,AAPL,17.77,0.018338,365611.0
1621,13/06/2003,AAPL,17.42,-0.019696,365611.0
1622,16/06/2003,AAPL,18.27,0.048795,365611.0
1623,17/06/2003,AAPL,18.19,-0.004379,365611.0
1624,18/06/2003,AAPL,19.12,0.051127,365611.0
1625,19/06/2003,AAPL,19.14,0.001046,365611.0
1626,20/06/2003,AAPL,19.2,0.003135,365611.0
1627,23/06/2003,AAPL,19.06,-0.007292,365611.0
1628,24/06/2003,AAPL,18.78,-0.014690,365611.0
1629,25/06/2003,AAPL,19.09,0.016507,365611.0
